,SNID,filename,File_key,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2,RA_SN,Dec_SN,filenameshort,RA_Galaxy,Dec_Galaxy,Position_Angle,Major_Axis,Minor_Axis,Kron_Radius,Mag,Mag_Error,Flux,Flux_Error,ISOAREA_IMAGE,X_IMAGE,Y_IMAGE,CXX,CXY,CYY,OFFSET,RE,d_DLR,F_HOST_4,a_pixels,b_pixels,theta_deg,alpha_deg,PA_deg,theta_rad,pixscale,a_arcsec,b_arcsec
148,2011fe,/astro/armin/bhoomika/pantheon_data_folder/2011fe/mastDownload/JWST/jw03429-o011_t003_nircam_clear-f444w/jw03429-o011_t003_nircam_clear-f444w_i2d.fits,jw03429-o011_t003_nircam_clear-f444w_i2d,2025-06-07T15:15:26.786,JWST,NIRCAM,F444W,1.743053477727498e-05,-1.2410908181017335e-06,-1.2410908181017335e-06,-1.743053477727498e-05,,,jw03429-o011_t003_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,2011fe,/astro/armin/bhoomika/pantheon_data_folder/2011fe/mastDownload/JWST/jw04087-o001_t001_nircam_clear-f182m/jw04087-o001_t001_nircam_clear-f182m_i2d.fits,jw04087-o001_t001_nircam_clear-f182m_i2d,2025-06-17T15:14:07.971,JWST,NIRCAM,F182M,3.5095350111913567e-06,-7.932579000498316e-06,-7.932579000498316e-06,-3.5095350111913567e-06,,,jw04087-o001_t001_nircam_clear-f182m_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2011fe,/astro/armin/bhoomika/pantheon_data_folder/2011fe/mastDownload/JWST/jw04087-o001_t001_nircam_clear-f444w/jw04087-o001_t001_nircam_clear-f444w_i2d.fits,jw04087-o001_t001_nircam_clear-f444w_i2d,2025-06-17T14:58:39.329,JWST,NIRCAM,F444W,6.935862875732698e-06,-1.604021515157783e-05,-1.604021515157783e-05,-6.935862875732698e-06,,,jw04087-o001_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,2011fe,/astro/armin/bhoomika/pantheon_data_folder/2011fe/mastDownload/JWST/jw02452-o002_t002_nircam_clear-f200w/jw02452-o002_t002_nircam_clear-f200w_i2d.fits,jw02452-o002_t002_nircam_clear-f200w_i2d,2025-06-13T03:30:38.705,JWST,NIRCAM,F200W,-2.4575823837241417e-06,-8.319509998265186e-06,-8.319509998265186e-06,2.4575823837241417e-06,,,jw02452-o002_t002_nircam_clear-f200w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,2011fe,/astro/armin/bhoomika/pantheon_data_folder/2011fe/mastDownload/JWST/jw03429-o011_t003_nircam_clear-f187n/jw03429-o011_t003_nircam_clear-f187n_i2d.fits,jw03429-o011_t003_nircam_clear-f187n_i2d,2025-06-07T15:28:53.842,JWST,NIRCAM,F187N,8.65665916195369e-06,-5.403590889366632e-07,-5.403590889366632e-07,-8.65665916195369e-06,,,jw03429-o011_t003_nircam_clear-f187n_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,2011fe,/astro/armin/bhoomika/pantheon_data_folder/2011fe/mastDownload/JWST/jw04087-o001_t001_nircam_clear-f150w/jw04087-o001_t001_nircam_clear-f150w_i2d.fits,jw04087-o001_t001_nircam_clear-f150w_i2d,2025-06-17T15:11:05.312,JWST,NIRCAM,F150W,3.509546916442641e-06,-7.932603721422324e-06,-7.932603721422324e-06,-3.509546916442641e-06,,,jw04087-o001_t001_nircam_clear-f150w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,2011fe,/astro/armin/bhoomika/pantheon_data_folder/2011fe/mastDownload/JWST/jw02452-o002_t002_nircam_clear-f360m/jw02452-o002_t002_nircam_clear-f360m_i2d.fits,jw02452-o002_t002_nircam_clear-f360m_i2d,2025-06-13T02:47:47.286,JWST,NIRCAM,F360M,-5.088309120522504e-06,-1.67170174138725e-05,-1.67170174138725e-05,5.088309120522504e-06,,,jw02452-o002_t002_nircam_clear-f360m_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,2011fe,/astro/armin/bhoomika/pantheon_data_folder/2011fe/mastDownload/JWST/jw04087-o001_t001_nircam_clear-f277w/jw04087-o001_t001_nircam_clear-f277w_i2d.fits,jw04087-o001_t001_nircam_clear-f277w_i2d,2025-06-17T15:01:18.958,JWST,NIRCAM,F277W,6.935376501084316e-06,-1.603908584506191e-05,-1.603908584506191e-05,-6.935376501084316e-06,,,jw04087-o001_t001_nircam_clear-f277w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,2011fe,/astro/armin/bhoomika/pantheon_data_folder/2011fe/mastDownload/JWST/jw02452-o002_t002_nircam_clear-f300m/jw02452-o002_t002_nircam_clear-f300m_i2d.fits,jw02452-o002_t002_nircam_clear-f300m_i2d,2025-06-13T02:47:37.487,JWST,NIRCAM,F300M,-5.088442829385191e-06,-1.6717469381155237e-05,-1.6717469381155237e-05,5.088442829385191e-06,,,jw02452-o002_t002_nircam_clear-f300m_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,2011fe,/astro/armin/bhoomika/pantheon_data_folder/2011fe/mastDownload/JWST/jw02452-o002_t002_nircam_clear-f335m/jw02452-o002_t002_nircam_clear-f335m_i2d.fits,jw02452-o002_t002_nircam_clear-f335m_i2d,2025-06-13T02:50:06.048,JWST,NIRCAM,F335M,-5.088303527915041e-06,-1.6717618953607378e-05,-1.6717618953607378e-05,5.088303527915041e-06,,,jw02452-o002_t002_nircam_clear-f335m_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,2011fe,/astro/armin/bhoomika/pantheon_data_folder/2011fe/mastDownload/JWST/jw04087-o001_t001_nircam_clear-f356w/jw04087-o001_t001_nircam_clear-f356w_i2d.fits,jw04087-o001_t001_nircam_clear-f356w_i2d,2025-06-17T14:59:00.146,JWST,NIRCAM,F356W,6.935337870933204e-06,-1.6038997737452246e-05,-1.6038997737452246e-05,-6.935337870933204e-06,,,jw04087-o001_t001_nircam_clear-f356w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,2011fe,/astro/armin/bhoomika/pantheon_data_folder/2011fe/mastDownload/JWST/jw04087-o001_t001_nircam_clear-f115w/jw04087-o001_t001_nircam_clear-f115w_i2d.fits,jw04087-o001_t001_nircam_clear-f115w_i2d,2025-06-17T15:12:03.476,JWST,NIRCAM,F115W,3.509548984457732e-06,-7.932608995074755e-06,-7.932608995074755e-06,-3.509548984457732e-06,,,jw04087-o001_t001_nircam_clear-f115w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,2011fe,/astro/armin/bhoomika/pantheon_data_folder/2011fe/mastDownload/JWST/jw02452-o002_t002_nircam_clear-f212n/jw02452-o002_t002_nircam_clear-f212n_i2d.fits,jw02452-o002_t002_nircam_clear-f212n_i2d,2025-06-13T06:35:07.751,JWST,NIRCAM,F212N,-2.45732357062994e-06,-8.31894371943768e-06,-8.31894371943768e-06,2.45732357062994e-06,,,jw02452-o002_t002_nircam_clear-f212n_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2012ht,/astro/armin/bhoomika/pantheon_data_folder/2012ht/mastDownload/JWST/jw02875-o012_t009_nircam_clear-f150w/jw02875-o012_t009_nircam_clear-f150w_i2d.fits,jw02875-o012_t009_nircam_clear-f150w_i2d,2025-06-12T06:14:27.358,JWST,NIRCAM,F150W,3.598714117864196e-06,7.891443891260137e-06,7.891443891260137e-06,-3.598714117864196e-06,,,jw02875-o012_t009_nircam_clear-f150w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,2012ht,/astro/armin/bhoomika/pantheon_data_folder/2012ht/mastDownload/JWST/jw02875-o012_t009_nircam_clear-f356w/jw02875-o012_t009_nircam_clear-f356w_i2d.fits,jw02875-o012_t009_nircam_clear-f356w_i2d,2025-06-12T06:01:31.519,JWST,NIRCAM,F356W,7.385904785466458e-06,1.5834323747986957e-05,1.5834323747986957e-05,-7.385904785466458e-06,,,jw02875-o012_t009_nircam_clear-f356w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2012ht,/astro/armin/bhoomika/pantheon_data_folder/2012ht/mastDownload/JWST/jw02875-o012_t009_nircam_clear-f090w/jw02875-o012_t009_nircam_clear-f090w_i2d.fits,jw02875-o012_t009_nircam_clear-f090w_i2d,2025-06-12T06:14:25.094,JWST,NIRCAM,F090W,3.59881233787517e-06,7.891623727879698e-06,7.891623727879698e-06,-3.59881233787517e-06,,,jw02875-o012_t009_nircam_clear-f090w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,2012ht,/astro/armin/bhoomika/pantheon_data_folder/2012ht/mastDownload/JWST/jw02875-o012_t009_nircam_clear-f277w/jw02875-o012_t009_nircam_clear-f277w_i2d.fits,jw02875-o012_t009_nircam_clear-f277w_i2d,2025-06-12T06:00:28.772,JWST,NIRCAM,F277W,7.385918187077048e-06,1.58344227631538e-05,1.58344227631538e-05,-7.385918187077048e-06,,,jw02875-o012_t009_nircam_clear-f277w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,2013aa,/astro/armin/bhoomika/pantheon_data_folder/2013aa/mastDownload/JWST/jw01995-o023_t022_nircam_clear-f356w/jw01995-o023_t022_nircam_clear-f356w_i2d.fits,jw01995-o023_t022_nircam_clear-f356w_i2d,2025-06-05T07:12:30.972,JWST,NIRCAM,F356W,2.229229496969449e-09,1.7472576800985665e-05,1.7472576800985665e-05,-2.229229496969362e-09,,,jw01995-o023_t022_nircam_clear-f356w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2013aa,/astro/armin/bhoomika/pantheon_data_folder/2013aa/mastDownload/JWST/jw01685-o011_t006_nircam_clear-f150w/jw01685-o011_t006_nircam_clear-f150w_i2d.fits,jw01685-o011_t006_nircam_clear-f150w_i2d,2025-06-08T05:09:44.640,JWST,NIRCAM,F150W,2.009215660669056e-07,8.671176112608653e-06,8.671176112608653e-06,-2.009215660669056e-07,,,jw01685-o011_t006_nircam_clear-f150w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,2013aa,/astro/armin/bhoomika/pantheon_data_folder/2013aa/mastDownload/JWST/jw01685-o011_t006_nircam_clear-f277w/jw01685-o011_t006_nircam_clear-f277w_i2d.fits,jw01685-o011_t006_nircam_clear-f277w_i2d,2025-06-08T05:00:02.167,JWST,NIRCAM,F277W,5.507855020073426e-07,1.7464070191421995e-05,1.7464070191421995e-05,-5.507855020073425e-07,,,jw01685-o011_t006_nircam_clear-f277w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,2013aa,/astro/armin/bhoomika/pantheon_data_folder/2013aa/mastDownload/JWST/jw01685-c1010_t006_nircam_clear-f090w/jw01685-c1010_t006_nircam_clear-f090w_i2d.fits,jw01685-c1010_t006_nircam_clear-f090w_i2d,2025-04-05T02:07:55.843,JWST,NIRCAM,F090W,2.009343602034668e-07,8.671380392844484e-06,8.671380392844484e-06,-2.0093436020346682e-07,,,jw01685-c1010_t006_nircam_clear-f090w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,2013aa,/astro/armin/bhoomika/pantheon_data_folder/2013aa/mastDownload/JWST/jw01685-c1010_t006_nircam_clear-f150w/jw01685-c1010_t006_nircam_clear-f150w_i2d.fits,jw01685-c1010_t006_nircam_clear-f150w_i2d,2025-04-05T02:16:52.168,JWST,NIRCAM,F150W,2.00921606942171e-07,8.67117611082137e-06,8.67117611082137e-06,-2.0092160694217098e-07,,,jw01685-c1010_t006_nircam_clear-f150w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2013aa,/astro/armin/bhoomika/pantheon_data_folder/2013aa/mastDownload/JWST/jw01685-o011_t006_nircam_clear-f090w/jw01685-o011_t006_nircam_clear-f090w_i2d.fits,jw01685-o011_t006_nircam_clear-f090w_i2d,2025-06-08T05:09:03.911,JWST,NIRCAM,F090W,2.00934181393878e-07,8.671380388254827e-06,8.671380388254827e-06,-2.009341813938779e-07,,,jw01685-o011_t006_nircam_clear-f090w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,2013aa,/astro/armin/bhoomika/pantheon_data_folder/2013aa/mastDownload/JWST/jw01995-o023_t022_nircam_clear-f115w/jw01995-o023_t022_nircam_clear-f115w_i2d.fits,jw01995-o023_t022_nircam_clear-f115w_i2d,2025-06-05T07:42:31.835,JWST,NIRCAM,F115W,-7.144514281582579e-08,8.67317529562164e-06,8.67317529562164e-06,7.144514281582583e-08,,,jw01995-o023_t022_nircam_clear-f115w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,2013aa,/astro/armin/bhoomika/pantheon_data_folder/2013aa/mastDownload/JWST/jw01685-c1010_t006_nircam_clear-f277w/jw01685-c1010_t006_nircam_clear-f277w_i2d.fits,jw01685-c1010_t006_nircam_clear-f277w_i2d,2025-04-05T01:59:25.466,JWST,NIRCAM,F277W,5.507858616186347e-07,1.7464070178649785e-05,1.7464070178649785e-05,-5.507858616186346e-07,,,jw01685-c1010_t006_nircam_clear-f277w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,1997dt,/astro/armin/bhoomika/pantheon_data_folder/1997dt/mastDownload/JWST/jw03295-o003_t008_miri_f2100w/jw03295-o003_t008_miri_f2100w_i2d.fits,jw03295-o003_t008_miri_f2100w_i2d,2025-06-13T16:37:07.994,JWST,MIRI,F2100W,-2.3569144695775745e-06,3.071742079019593e-05,3.071742079019593e-05,2.3569144695775745e-06,,,jw03295-o003_t008_miri_f2100w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,1997dt,/astro/armin/bhoomika/pantheon_data_folder/1997dt/mastDownload/JWST/jw03295-o003_t008_miri_f770w/jw03295-o003_t008_miri_f770w_i2d.fits,jw03295-o003_t008_miri_f770w_i2d,2025-06-13T16:37:06.875,JWST,MIRI,F770W,-2.356915905322363e-06,3.0717421803476774e-05,3.0717421803476774e-05,2.356915905322363e-06,,,jw03295-o003_t008_miri_f770w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1997dt,/astro/armin/bhoomika/pantheon_data_folder/1997dt/mastDownload/JWST/jw03295-o003_t008_miri_f2550w/jw03295-o003_t008_miri_f2550w_i2d.fits,jw03295-o003_t008_miri_f2550w_i2d,2025-06-13T16:36:56.116,JWST,MIRI,F2550W,-2.356923318005968e-06,3.0717419905740174e-05,3.0717419905740174e-05,2.356923318005968e-06,,,jw03295-o003_t008_miri_f2550w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,1997dt,/astro/armin/bhoomika/pantheon_data_folder/1997dt/mastDownload/JWST/jw03295-o003_t008_miri_f1000w/jw03295-o003_t008_miri_f1000w_i2d.fits,jw03295-o003_t008_miri_f1000w_i2d,2025-06-13T16:37:03.036,JWST,MIRI,F1000W,-2.3569190374818908e-06,3.071742136515389e-05,3.071742136515389e-05,2.3569190374818908e-06,,,jw03295-o003_t008_miri_f1000w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,1997dt,/astro/armin/bhoomika/pantheon_data_folder/1997dt/mastDownload/JWST/jw03295-o003_t008_miri_f1280w/jw03295-o003_t008_miri_f1280w_i2d.fits,jw03295-o003_t008_miri_f1280w_i2d,2025-06-13T16:37:09.549,JWST,MIRI,F1280W,-2.3569136303562925e-06,3.071742140731847e-05,3.071742140731847e-05,2.3569136303562925e-06,,,jw03295-o003_t008_miri_f1280w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,1997dt,/astro/armin/bhoomika/pantheon_data_folder/1997dt/mastDownload/JWST/jw03295-o003_t008_miri_f1800w/jw03295-o003_t008_miri_f1800w_i2d.fits,jw03295-o003_t008_miri_f1800w_i2d,2025-06-13T16:37:04.921,JWST,MIRI,F1800W,-2.3569143427829125e-06,3.0717420994050585e-05,3.0717420994050585e-05,2.3569143427829125e-06,,,jw03295-o003_t008_miri_f1800w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,1997dt,/astro/armin/bhoomika/pantheon_data_folder/1997dt/mastDownload/JWST/jw03295-o003_t008_miri_f1500w/jw03295-o003_t008_miri_f1500w_i2d.fits,jw03295-o003_t008_miri_f1500w_i2d,2025-06-13T16:37:09.014,JWST,MIRI,F1500W,-2.356917779721905e-06,3.071742090334684e-05,3.071742090334684e-05,2.356917779721905e-06,,,jw03295-o003_t008_miri_f1500w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,1997dt,/astro/armin/bhoomika/pantheon_data_folder/1997dt/mastDownload/JWST/jw03295-o003_t008_miri_f1130w/jw03295-o003_t008_miri_f1130w_i2d.fits,jw03295-o003_t008_miri_f1130w_i2d,2025-06-13T16:37:12.464,JWST,MIRI,F1130W,-2.356915710011327e-06,3.071742143725717e-05,3.071742143725717e-05,2.356915710011327e-06,,,jw03295-o003_t008_miri_f1130w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,1997dt,/astro/armin/bhoomika/pantheon_data_folder/1997dt/mastDownload/JWST/jw03295-o003_t008_miri_f560w/jw03295-o003_t008_miri_f560w_i2d.fits,jw03295-o003_t008_miri_f560w_i2d,2025-06-13T16:37:13.452,JWST,MIRI,F560W,-2.357060928909147e-06,3.0717410871683536e-05,3.0717410871683536e-05,2.357060928909147e-06,,,jw03295-o003_t008_miri_f560w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,2014J,/astro/armin/bhoomika/pantheon_data_folder/2014J/mastDownload/JWST/jw01701-o052_t007_nircam_clear-f140m-sub640/jw01701-o052_t007_nircam_clear-f140m-sub640_i2d.fits,jw01701-o052_t007_nircam_clear-f140m-sub640_i2d,2025-06-03T09:38:51.384,JWST,NIRCAM,F140M,-5.209263814841155e-06,-6.818776160291778e-06,-6.818776160291778e-06,5.209263814841155e-06,,,jw01701-o052_t007_nircam_clear-f140m-sub640_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2014J,/astro/armin/bhoomika/pantheon_data_folder/2014J/mastDownload/JWST/jw01701-o051_t007_nircam_clear-f140m/jw01701-o051_t007_nircam_clear-f140m_i2d.fits,jw01701-o051_t007_nircam_clear-f140m_i2d,2025-06-03T09:43:10.993,JWST,NIRCAM,F140M,5.630489933460559e-06,-6.598454587733169e-06,-6.598454587733169e-06,-5.630489933460559e-06,,,jw01701-o051_t007_nircam_clear-f140m_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,2014J,/astro/armin/bhoomika/pantheon_data_folder/2014J/mastDownload/JWST/jw01701-o051_t007_nircam_clear-f212n/jw01701-o051_t007_nircam_clear-f212n_i2d.fits,jw01701-o051_t007_nircam_clear-f212n_i2d,2025-06-03T09:46:36.784,JWST,NIRCAM,F212N,5.630380787629377e-06,-6.598305299799871e-06,-6.598305299799871e-06,-5.630380787629377e-06,,,jw01701-o051_t007_nircam_clear-f212n_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2014J,/astro/armin/bhoomika/pantheon_data_folder/2014J/mastDownload/JWST/jw01701-o032_t007_miri_f1130w/jw01701-o032_t007_miri_f1130w_i2d.fits,jw01701-o032_t007_miri_f1130w_i2d,2025-06-03T09:06:30.483,JWST,MIRI,F1130W,1.549276138835475e-05,-2.663217723810969e-05,-2.663217723810969e-05,-1.549276138835475e-05,,,jw01701-o032_t007_miri_f1130w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,2014J,/astro/armin/bhoomika/pantheon_data_folder/2014J/mastDownload/JWST/jw01701-o051_t007_nircam_clear-f250m/jw01701-o051_t007_nircam_clear-f250m_i2d.fits,jw01701-o051_t007_nircam_clear-f250m_i2d,2025-06-03T09:06:43.747,JWST,NIRCAM,F250M,1.1229830610155272e-05,-1.3388762888043168e-05,-1.3388762888043168e-05,-1.1229830610155272e-05,,,jw01701-o051_t007_nircam_clear-f250m_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,2014J,/astro/armin/bhoomika/pantheon_data_folder/2014J/mastDownload/JWST/jw01701-o032_t007_miri_f770w/jw01701-o032_t007_miri_f770w_i2d.fits,jw01701-o032_t007_miri_f770w_i2d,2025-06-03T09:06:41.361,JWST,MIRI,F770W,1.549274851064839e-05,-2.663218506697136e-05,-2.663218506697136e-05,-1.549274851064839e-05,,,jw01701-o032_t007_miri_f770w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,2014J,/astro/armin/bhoomika/pantheon_data_folder/2014J/mastDownload/JWST/jw01701-o052_t007_nircam_clear-f212n-sub640/jw01701-o052_t007_nircam_clear-f212n-sub640_i2d.fits,jw01701-o052_t007_nircam_clear-f212n-sub640_i2d,2025-06-03T09:39:21.711,JWST,NIRCAM,F212N,-5.20898747572392e-06,-6.818420061301417e-06,-6.818420061301417e-06,5.20898747572392e-06,,,jw01701-o052_t007_nircam_clear-f212n-sub640_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,2014J,/astro/armin/bhoomika/pantheon_data_folder/2014J/mastDownload/JWST/jw01701-o032_t007_miri_f560w/jw01701-o032_t007_miri_f560w_i2d.fits,jw01701-o032_t007_miri_f560w_i2d,2025-06-03T09:06:42.202,JWST,MIRI,F560W,1.5492552141101903e-05,-2.663229963318597e-05,-2.663229963318597e-05,-1.5492552141101903e-05,,,jw01701-o032_t007_miri_f560w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,2014J,/astro/armin/bhoomika/pantheon_data_folder/2014J/mastDownload/JWST/jw01701-o051_t007_nircam_clear-f335m/jw01701-o051_t007_nircam_clear-f335m_i2d.fits,jw01701-o051_t007_nircam_clear-f335m_i2d,2025-06-03T09:08:56.946,JWST,NIRCAM,F335M,1.1229646791252444e-05,-1.338830154630749e-05,-1.338830154630749e-05,-1.1229646791252444e-05,,,jw01701-o051_t007_nircam_clear-f335m_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,2014J,/astro/armin/bhoomika/pantheon_data_folder/2014J/mastDownload/JWST/jw01701-o051_t007_nircam_f150w2-f164n/jw01701-o051_t007_nircam_f150w2-f164n_i2d.fits,jw01701-o051_t007_nircam_f150w2-f164n_i2d,2025-06-03T09:43:06.014,JWST,NIRCAM,F150W2,5.631520997199715e-06,-6.5997606422219125e-06,-6.5997606422219125e-06,-5.631520997199715e-06,,,jw01701-o051_t007_nircam_f150w2-f164n_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,2014J,/astro/armin/bhoomika/pantheon_data_folder/2014J/mastDownload/JWST/jw01701-o052_t007_nircam_f150w2-f164n-sub640/jw01701-o052_t007_nircam_f150w2-f164n-sub640_i2d.fits,jw01701-o052_t007_nircam_f150w2-f164n-sub640_i2d,2025-06-03T09:37:53.322,JWST,NIRCAM,F150W2,-5.210238188734713e-06,-6.820010009505375e-06,-6.820010009505375e-06,5.210238188734713e-06,,,jw01701-o052_t007_nircam_f150w2-f164n-sub640_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2014J,/astro/armin/bhoomika/pantheon_data_folder/2014J/mastDownload/JWST/jw01701-o051_t007_nircam_clear-f360m/jw01701-o051_t007_nircam_clear-f360m_i2d.fits,jw01701-o051_t007_nircam_clear-f360m_i2d,2025-06-03T09:07:58.471,JWST,NIRCAM,F360M,1.1229279638353843e-05,-1.3387907288676943e-05,-1.3387907288676943e-05,-1.1229279638353843e-05,,,jw01701-o051_t007_nircam_clear-f360m_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,2017cbv,/astro/armin/bhoomika/pantheon_data_folder/2017cbv/mastDownload/JWST/jw01685-c1010_t006_nircam_clear-f090w/jw01685-c1010_t006_nircam_clear-f090w_i2d.fits,jw01685-c1010_t006_nircam_clear-f090w_i2d,2025-04-05T02:07:55.843,JWST,NIRCAM,F090W,2.009343602034668e-07,8.671380392844484e-06,8.671380392844484e-06,-2.0093436020346682e-07,,,jw01685-c1010_t006_nircam_clear-f090w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,2017cbv,/astro/armin/bhoomika/pantheon_data_folder/2017cbv/mastDownload/JWST/jw01685-c1010_t006_nircam_clear-f150w/jw01685-c1010_t006_nircam_clear-f150w_i2d.fits,jw01685-c1010_t006_nircam_clear-f150w_i2d,2025-04-05T02:16:52.168,JWST,NIRCAM,F150W,2.00921606942171e-07,8.67117611082137e-06,8.67117611082137e-06,-2.0092160694217098e-07,,,jw01685-c1010_t006_nircam_clear-f150w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,2017cbv,/astro/armin/bhoomika/pantheon_data_folder/2017cbv/mastDownload/JWST/jw03707-c1102_t052_miri_f2100w/jw03707-c1102_t052_miri_f2100w_i2d.fits,jw03707-c1102_t052_miri_f2100w_i2d,2025-05-08T07:34:49.372,JWST,MIRI,F2100W,6.840087452177887e-06,3.003861754128563e-05,3.003861754128563e-05,-6.840087452177887e-06,,,jw03707-c1102_t052_miri_f2100w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,2017cbv,/astro/armin/bhoomika/pantheon_data_folder/2017cbv/mastDownload/JWST/jw03707-c1102_t052_miri_f770w/jw03707-c1102_t052_miri_f770w_i2d.fits,jw03707-c1102_t052_miri_f770w_i2d,2025-05-08T07:34:45.691,JWST,MIRI,F770W,6.839604243225103e-06,3.003872769034567e-05,3.003872769034567e-05,-6.839604243225103e-06,,,jw03707-c1102_t052_miri_f770w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,2017cbv,/astro/armin/bhoomika/pantheon_data_folder/2017cbv/mastDownload/JWST/jw01685-c1010_t006_nircam_clear-f277w/jw01685-c1010_t006_nircam_clear-f277w_i2d.fits,jw01685-c1010_t006_nircam_clear-f277w_i2d,2025-04-05T01:59:25.466,JWST,NIRCAM,F277W,5.507858616186347e-07,1.7464070178649785e-05,1.7464070178649785e-05,-5.507858616186346e-07,,,jw01685-c1010_t006_nircam_clear-f277w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2012fr,/astro/armin/bhoomika/pantheon_data_folder/2012fr/mastDownload/JWST/jw02107-c1003_t003_miri_f2100w/jw02107-c1003_t003_miri_f2100w_i2d.fits,jw02107-c1003_t003_miri_f2100w_i2d,2025-03-25T23:01:22.171,JWST,MIRI,F2100W,2.4055269427464806e-06,-3.071776248380406e-05,-3.071776248380406e-05,-2.4055269427464806e-06,,,jw02107-c1003_t003_miri_f2100w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,2012fr,/astro/armin/bhoomika/pantheon_data_folder/2012fr/mastDownload/JWST/jw02107-o003_t003_miri_f2100w/jw02107-o003_t003_miri_f2100w_i2d.fits,jw02107-o003_t003_miri_f2100w_i2d,2025-05-29T22:39:00.982,JWST,MIRI,F2100W,2.4055269427464806e-06,-3.071776248380406e-05,-3.071776248380406e-05,-2.4055269427464806e-06,,,jw02107-o003_t003_miri_f2100w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
